ATC_NAME,ATC_CODE,ATC_TYPE,RXNORM_NAME,RXNORM_CODE,RXNORM_TYPE,MEDICATION_CLASS
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,buclizine 12.5 MG / hydroxyzine 10 MG / niacin 25 MG Oral Tablet,431001,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,epinastine 20 MG Oral Tablet,429865,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,phenindamine 25 MG,329048,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,bamipine 25 MG Oral Capsule,410298,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,tripelennamine 7.5 MG/ML,330289,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,12 HR brompheniramine maleate 6 MG Extended Release Oral Tablet [Lodrane],404628,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,desloratadine 5 MG Oral Tablet [Clarinex],352086,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine 0.4 MG/ML / phenylephrine 2 MG/ML / phenylpropanolamine 2 MG/ML Oral Solution,351119,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,ketotifen 0.1 MG/ML,335704,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,mizolastine,61455,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 4 MG / phenylpropanolamine hydrochloride 50 MG Oral Tablet,434825,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 0.6 MG/ML / phenylephrine tannate 1.5 MG/ML Oral Suspension,422098,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 325 MG / chlorpheniramine maleate 4 MG / phenylpropanolamine hydrochloride 25 MG / phenyltoloxamine citrate 25 MG Oral Capsule,347681,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,epinastine,39684,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,epinastine 20 MG,334662,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,doxylamine succinate 20 MG / pyridoxine hydrochloride 20 MG Extended Release Oral Tablet [Bonjesta],1999658,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,ketotifen 1 MG Oral Tablet,246127,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,ketotifen 0.2 MG/ML,335116,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine,10471,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 10 MG Rectal Suppository,313333,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 5 MG/ML,328691,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,desloratadine,275635,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,tripelennamine 25 MG,328766,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine 10 MG,316167,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine 10 MG Disintegrating Oral Tablet [Alavert],351855,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,azatadine 0.1 MG/ML,329312,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,phenindamine 25 MG Oral Tablet,198774,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,pheniramine,8132,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine citrate 19 MG Disintegrating Oral Tablet,477245,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine,1767,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 0.8 MG/ML / pseudoephedrine hydrochloride 9 MG/ML Oral Solution,349281,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,12 HR brompheniramine maleate 12 MG / guaifenesin 600 MG / phenylpropanolamine hydrochloride 75 MG Extended Release Oral Tablet,434192,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 1 MG/ML / pseudoephedrine hydrochloride 12.5 MG/ML Oral Solution [Bromhist NR],542951,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine tannate 0.8 MG/ML Extended Release Suspension,616346,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine tannate 1.6 MG/ML Oral Suspension,633164,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 1.2 MG/ML / carbetapentane citrate 5 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Suspension,644134,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine tannate 1.2 MG/ML / hydrocodone bitartrate 1.2 MG/ML / pseudoephedrine hydrochloride 9 MG/ML Oral Suspension,665113,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 11 MG Extended Release Oral Tablet [Respa-BR],748666,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 0.8 MG/ML / pseudoephedrine hydrochloride 9 MG/ML Oral Solution [Bromaxefed RF],754865,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,azatadine,18600,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / phenylephrine hydrochloride 40 MG / scopolamine 2.5 MG Extended Release Oral Tablet,2184166,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cyproheptadine,3013,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Fedahist],2169026,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,doxylamine,3642,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine Powder for Oral Solution,2167834,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 500 MG / chlorpheniramine maleate 4 MG / dextromethorphan hydrobromide 20 MG / pseudoephedrine hydrochloride 60 MG Powder for Oral Solution,2167843,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylpropanolamine hydrochloride 12.5 MG Oral Capsule,2168771,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylpropanolamine hydrochloride 12.5 MG Oral Tablet,2168772,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 325 MG / chlorpheniramine maleate 4 MG / dextromethorphan hydrobromide 15 MG Oral Tablet,2168783,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 4.11 MG/ML / chlorpheniramine maleate 0.0253 MG/ML / dextromethorphan hydrobromide 0.126 MG/ML / pseudoephedrine hydrochloride 0.38 MG/ML Oral Solution,2168789,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [ND Clear],2168826,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Rinade-B.I.D.],2168920,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [Rinade-B.I.D.],2168921,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Rinade-B.I.D.],2168924,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [Suclor],2168934,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Time-Hist],2169004,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimethobenzamide,38685,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexbrompheniramine maleate 2 MG / dextromethorphan hydrobromide 20 MG / phenylephrine hydrochloride 10 MG Oral Tablet,1946979,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.8 MG/ML / methscopolamine nitrate 0.25 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,349563,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,astemizole 10 MG/ML / cetrimide 0.3 MG/ML / oxymetazoline 0.5 MG/ML Nasal Solution,251889,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cyclizine 10 MG,333667,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cyclizine 13.2 MG,332376,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cyclizine 50 MG/ML,329663,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Duralex],2169021,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,1990881,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [Duralex],2169022,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{118 (acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) / 118 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution) } Pack,1993219,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{20 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 10 (acetaminophen 325 MG / diphenhydramine hydrochloride 12.5 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack,1944254,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,12 HR dexbrompheniramine maleate 6 MG / dextromethorphan hydrobromide 30 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,2168517,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{14 (chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet) / 28 (dextromethorphan hydrochloride 30 MG / guaifenesin 600 MG / phenylephrine hydrochloride 15 MG Extended Release Oral,2168998,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [D-Congestamine],2169030,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,azelastine,18603,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine hydrochloride 2.5 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution [Wal-Dryl PE],1992526,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution,2181309,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 1 MG/ML / guaifenesin 15 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,2177921,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / pseudoephedrine hydrochloride 1.2 MG/ML Oral Solution,2178056,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 4 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,2178059,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.45 MG/ML,2178098,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.6 MG/ML / dextromethorphan hydrobromide 3 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,2178102,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.9 MG/ML / dextromethorphan hydrobromide 5 MG/ML / pseudoephedrine hydrochloride 15 MG/ML Oral Solution,2178168,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 0.9 MG/ML / dextromethorphan tannate 5 MG/ML / pseudoephedrine tannate 15 MG/ML Oral Suspension,2178170,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,pyrilamine maleate 0.833 MG/ML [Pediaclear],2178280,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,pyrilamine maleate 0.833 MG/ML Oral Solution [Pediaclear],2178281,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 15 MG/ML / chlorpheniramine maleate 0.125 MG/ML / ephedrine hydrochloride 0.9 MG/ML / guaifenesin 2.1 MG/ML Oral Solution,2178934,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / phenylephrine Oral Solution,2178940,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,triprolidine hydrochloride 0.625 MG/ML Oral Solution [Pediaclear Childrens],2179647,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,azatadine 1 MG,329311,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 6 MG,2181303,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ATC,methapyrilene 2.2 MG/ML,343732,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,2177912,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 12 MG Oral Capsule,2181313,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / hydrocodone bitartrate 0.5 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution [MINTUSS HC Reformulated Feb 2009],2182351,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1 MG/ML,2183675,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1.6 MG/ML Extended Release Suspension [P-Tann],2183689,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1.6 MG/ML Extended Release Suspension [ChlorTan],2183691,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 2 MG [Chlo-Amine],2183698,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 8 MG [Ed Chlor Tan],2183892,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 8 MG Oral Tablet [Ed Chlor Tan],2183893,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,carbetapentane tannate 60 MG / chlorpheniramine tannate 5 MG Oral Tablet [Tannic-12 S],2183898,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,carbetapentane tannate 60 MG / chlorpheniramine tannate 5 MG [Trionate],2183899,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,carbetapentane tannate 60 MG / chlorpheniramine tannate 5 MG Oral Tablet [Trionate],2183900,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,carbetapentane tannate 60 MG / chlorpheniramine tannate 5 MG Oral Tablet [Tussizone-12 RF],2183906,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 0.4 MG/ML Oral Solution,2183907,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine Chewable Tablet [Wal-itin],2180648,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine 0.5 MG/ML,332797,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 0.2 MG/ML / methscopolamine nitrate 0.25 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,692658,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / methscopolamine nitrate 0.15 MG/ML / phenylephrine hydrochloride 1.6 MG/ML Oral Solution,748594,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acrivastine 8 MG Oral Capsule,141919,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acrivastine 8 MG Oral Tablet,249957,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,carbinoxamine maleate 0.3 MG/ML Oral Solution,476516,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 32.5 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML Oral Solution,2374554,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cetirizine,20610,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cetirizine 10 MG Extended Release Oral Tablet,763267,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,astemizole 10 MG Oral Tablet,197378,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,astemizole 1 MG/ML,331129,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,astemizole 10 MG/ML,392946,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,terfenadine 60 MG,316771,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG / phenylpropanolamine hydrochloride 75 MG Extended Release Oral Tablet,199634,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 0.5 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Solution,2177915,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution [Phenylhistine],755973,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.8 MG/ML / pseudoephedrine hydrochloride 16 MG/ML Oral Solution [Amerifed],755101,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,2177911,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,pyrilamine maleate 12.5 MG/ML,2176449,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine hydrochloride 25 MG Chewable Tablet [Wal-Dryl Allergy],2176270,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 0.0338 MG/ML,2174521,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / methscopolamine nitrate 0.15 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,754744,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 4 MG / guaifenesin 400 MG Oral Tablet,761918,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,pyrilamine 25 MG/ML,334444,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 8 MG Extended Release Oral Tablet [Ed Chlor Tan],644833,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution,636568,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1.6 MG/ML / phenylephrine tannate 3 MG/ML / pyrilamine tannate 2.5 MG/ML Oral Suspension,618333,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 0.9 MG/ML / pseudoephedrine tannate 15 MG/ML Oral Suspension [C-Phed Tannate],544325,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 2 MG/ML Oral Suspension,544218,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.14 MG/ML,2177913,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine Chewable Tablet [Wal-Sleep Z],2107812,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,atropine / brompheniramine / phenyltoloxamine / pseudoephedrine Extended Release Oral Tablet,378198,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / diphenhydramine Oral Tablet [Mapap PM],369006,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / aspirin / caffeine Oral Tablet,238142,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / brompheniramine / pseudoephedrine Oral Tablet,374735,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / codeine / phenylephrine Oral Capsule [Colrex],366449,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine Oral Capsule,374776,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / guaifenesin / phenylpropanolamine Oral Tablet,374738,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / phenylephrine / salicylamide Oral Tablet,374740,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / phenylpropanolamine / phenyltoloxamine Oral Capsule,378193,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / phenylpropanolamine Oral Capsule,374763,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / pseudoephedrine Extended Release Oral Tablet,375700,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / pseudoephedrine Oral Tablet,374742,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine Oral Tablet,370517,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine / dextromethorphan / phenylpropanolamine Oral Capsule,374771,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,astemizole Oral Suspension,370955,RxNorm,Antihistamines (H1)
